event_id,route_id,vehicle_id,vehicle_type_id,departure_min,return_to_depot_min,stop_count,service_unit_count,customer_sequence,service_unit_ids,total_weight,total_volume,distance_km,route_total_cost_with_startup,energy_cost,carbon_cost,waiting_cost,late_cost,feasible,violations
Q3_R_TW_02,S0004,T4_001,4,1260,1445.6825676740232,1,4,62,"[""C062_S003_OF_012"", ""C062_S004_OF_012"", ""C062_S005_OF_012"", ""C062_S006_OF_012""]",2934.7648000000004,8.403432666666665,97.7527149276738,594.0322647506339,63.26821133660129,12.562983549856227,0.0,118.20106986417633,True,[]
Q3_R_TW_02,S0005,T4_002,4,1260,1445.6825676740232,1,4,62,"[""C062_S007_OF_012"", ""C062_S008_OF_012"", ""C062_S009_OF_012"", ""C062_S010_OF_012""]",2934.7648000000004,8.403432666666665,97.7527149276738,594.0322647506339,63.26821133660129,12.562983549856227,0.0,118.20106986417633,True,[]
Q3_R_TW_02,S0006,T4_003,4,1080,1343.7277442528753,2,4,62->71,"[""C062_S011_OF_012"", ""C062_S012_OF_012"", ""C071_S001_OF_005"", ""C071_S002_OF_005""]",2694.2099200000002,8.219156333333332,131.99936910919644,498.40445816475483,82.10175330816674,16.30270485658811,0.0,0.0,True,[]
Q3_R_TW_02,S0007,T4_004,4,1030,1328.3259654750896,2,4,71->55,"[""C071_S003_OF_005"", ""C071_S004_OF_005"", ""C071_S005_OF_005"", ""C055_S001_OF_017""]",2557.7499447058826,7.900641764705881,151.0034621698997,553.1372355216305,96.24087061024161,19.11026799647877,0.795964666894406,36.99013224801566,True,[]
Q3_R_TW_02,S0008,T4_005,4,990,1233.8756135549415,1,3,55,"[""C055_S003_OF_017"", ""C055_S004_OF_017"", ""C055_S005_OF_017""]",2152.5259941176473,5.623445294117647,132.0866119974154,498.4734165667687,82.15928734489901,16.314129221869738,0.0,0.0,True,[]
Q3_R_TW_02,S0009,T4_005,4,1260,1503.8756135549415,1,4,55,"[""C055_S006_OF_017"", ""C055_S007_OF_017"", ""C055_S008_OF_017"", ""C055_S009_OF_017""]",2870.0346588235298,7.497927058823529,132.0866119974154,685.4167064419178,85.21442235504881,16.920778438976615,0.0,183.28150564789232,True,[]
Q3_R_TW_02,S0010,T4_006,4,990,1233.8756135549415,1,4,55,"[""C055_S010_OF_017"", ""C055_S011_OF_017"", ""C055_S012_OF_017"", ""C055_S013_OF_017""]",2870.0346588235298,7.497927058823529,132.0866119974154,502.1352007940254,85.21442235504881,16.920778438976612,0.0,0.0,True,[]
Q3_R_TW_02,S0011,T4_006,4,1260,1503.8756135549415,1,4,55,"[""C055_S014_OF_017"", ""C055_S015_OF_017"", ""C055_S016_OF_017"", ""C055_S017_OF_017""]",2870.0346588235298,7.497927058823529,132.0866119974154,685.4167064419178,85.21442235504881,16.920778438976615,0.0,183.28150564789232,True,[]
Q3_R_TW_02,S0012,T4_004,4,569,857.0881224440084,1,4,59,"[""C059_S001_OF_012"", ""C059_S002_OF_012"", ""C059_S003_OF_012"", ""C059_S004_OF_012""]",2940.488171333333,7.748356666666667,164.154552852561,528.007459883183,106.80041421841122,21.207045664771716,0.0,0.0,True,[]
Q3_R_TW_02,S0013,T4_003,4,569,857.0881224440084,1,4,59,"[""C059_S005_OF_012"", ""C059_S006_OF_012"", ""C059_S007_OF_012"", ""C059_S008_OF_012""]",2940.488171333333,7.748356666666667,164.154552852561,528.007459883183,106.80041421841122,21.207045664771716,0.0,0.0,True,[]
Q3_R_TW_02,S0014,T4_005,4,569,857.0881224440084,1,4,59,"[""C059_S009_OF_012"", ""C059_S010_OF_012"", ""C059_S011_OF_012"", ""C059_S012_OF_012""]",2940.488171333333,7.748356666666667,164.154552852561,528.007459883183,106.80041421841122,21.207045664771716,0.0,0.0,True,[]
Q3_R_TW_02,S0015,T4_007,4,834,1149.7825176308934,2,4,84->90,"[""C084_S001_OF_003"", ""C084_S002_OF_003"", ""C084_S003_OF_003"", ""C090_S001_OF_001""]",1705.8707,4.59456,184.3781644532221,621.1443342417875,113.5893463905823,22.55510405615435,0.12628302203673533,84.87360077301408,True,[]
Q3_R_TW_02,S0016,T4_007,4,1170,1523.717130422184,2,4,57->50,"[""C057_S005_OF_009"", ""C050_S001_OF_011"", ""C050_S002_OF_011"", ""C050_S003_OF_011""]",2903.217734343434,7.7747164949494945,185.09310694908848,867.1431788093815,119.7389264803825,23.77620817581498,0.0,323.6280441531841,True,[]
